Line;File;Data;Hora;NofClx;medianKHz;avSPL;TrDur_us;midpointICI
5996;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;04:31:00;17;109;341;444444;4957
5997;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;04:43:00;22;114;97;133757;1313
5998;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;04:50:00;18;121;138;191011;2256
5999;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;04:50:00;49;112;260;872727;3352
6000;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;04:50:00;72;116;235;2088235;6229
6001;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:02:00;10;108;77;55214;1236
6002;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:02:00;10;103;77;55214;1218
6003;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:02:00;13;111;77;75949;1194
6004;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:15:00;30;100;121;239669;1653
6005;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:15:00;20;121;251;279411;2674
6006;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;06:15:00;18;118;117;414634;5371
6007;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:21:00;15;109;146;350000;4903
6008;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:22:00;9;111;60;205128;5416
6009;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:22:00;5;95;101;125000;6220
6010;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:22:00;19;114;105;529411;11673
6011;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:23:00;5;111;117;166666;8428
6012;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:23:00;6;114;138;208333;9192
6013;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:23:00;17;115;101;231884;2810
6014;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;6;105;105;87719;3631
6015;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;39;101;105;535211;2603
6016;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;8;74;227;102941;2805
6017;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;8;119;93;102941;3125
6018;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;48;112;178;635135;2545
6019;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;13;111;138;214285;3390
6020;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;32;103;341;1347826;9463
6021;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;117;98;203;4142857;7198
6022;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;9;99;373;307692;8469
6023;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:27:00;54;56;85;392592;1109
6024;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:28:00;10;78;130;88235;2063
6025;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:28:00;16;101;60;194805;2513
6026;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:30:00;21;103;77;121951;2485
6027;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:35:00;12;99;178;333333;6024
6028;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:35:00;18;113;146;386363;4497
6029;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:35:00;20;114;138;730769;7723
6030;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:35:00;9;120;77;296296;7753
6031;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:36:00;20;116;81;475000;4909
6032;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:36:00;5;107;65;65573;3191
6033;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:37:00;38;116;60;420454;2356
6034;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:37:00;13;113;105;235294;3998
6035;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:37:00;6;115;109;208333;7612
6036;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:41:00;54;115;73;1152173;3129
6037;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:41:00;65;114;154;1600000;6112
6038;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:42:00;39;109;186;716981;3838
6039;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:48:00;16;113;251;375000;4612
6040;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;07:48:00;8;114;186;241379;6406
6041;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:31:00;37;116;121;413793;2612
6042;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:31:00;54;110;235;404580;1657
6043;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:31:00;67;116;162;370786;1110
6044;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:39:00;16;111;60;234375;3185
6045;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:39:00;7;116;69;162162;4028
6046;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:39:00;11;110;77;232558;4603
6047;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;7;114;73;181818;4336
6048;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;9;113;52;173913;3338
6049;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;14;104;54;265306;3951
6050;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;14;105;60;282608;4294
6051;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;8;114;65;142857;4009
6052;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;8;118;69;159090;4486
6053;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:45:00;13;118;65;292682;4893
6054;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;30;125;73;659090;4215
6055;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;9;114;58;140350;3539
6056;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;15;110;73;233333;3309
6057;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;13;103;62;214285;3566
6058;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;17;125;97;313725;3791
6059;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;15;118;62;291666;4215
6060;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;130;114;146;2580000;3763
6061;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;12;116;105;297297;4233
6062;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;22;116;77;318181;2800
6063;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;12;109;81;203703;3582
6064;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;15;107;89;424242;6587
6065;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;10;106;73;243243;4865
6066;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;24;110;73;425925;4250
6067;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;11;119;52;250000;5041
6068;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;25;110;77;510638;3986
6069;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;10;113;60;155172;3349
6070;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;10;116;69;138461;3012
6071;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:46:00;8;117;73;159090;4637
6072;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;08:55:00;65;105;146;2560000;5811
6073;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;15;109;203;666666;8265
6074;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;5;113;146;200000;9377
6075;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;20;110;276;904761;9648
6076;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;19;108;251;857142;8988
6077;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;15;108;260;736842;10538
6078;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;9;100;178;421052;9811
6079;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;12;111;235;611111;10353
6080;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;14;111;81;764705;11763
6081;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;27;91;170;1444444;11089
6082;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;8;100;73;388888;12920
6083;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:05:00;9;109;162;320000;8508
6084;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;11;105;186;476190;8654
6085;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;26;103;251;1250000;9882
6086;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;16;89;195;714285;9603
6087;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;12;98;195;500000;8820
6088;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;10;99;292;450000;9246
6089;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;33;108;308;1523809;9229
6090;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;11;67;211;555555;11923
6091;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;11;87;308;500000;10775
6092;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;28;108;373;1285714;10076
6093;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;8;100;308;368421;11560
6094;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;20;105;219;950000;9752
6095;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;6;100;130;333333;11898
6096;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:06:00;11;92;341;526315;9211
6097;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;20;98;211;1187500;11418
6098;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;39;107;292;1583333;8250
6099;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;35;126;243;918918;5824
6100;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;12;107;276;440000;7901
6101;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;14;116;308;464285;6724
6102;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;40;109;325;1300000;6526
6103;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;12;111;186;154929;3053
6104;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;9;61;81;117647;3027
6105;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:07:00;37;114;308;455696;2444
6106;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;9;114;89;205128;5116
6107;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;5;98;81;181818;8769
6108;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;11;111;93;222222;4604
6109;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;9;111;81;160000;3936
6110;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;9;114;89;163265;4053
6111;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;20;113;85;422222;4004
6112;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;8;98;52;142857;4106
6113;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;17;108;93;347826;4034
6114;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:20:00;10;111;69;173076;3823
6115;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;15;105;130;280000;3965
6116;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;8;105;121;170731;4870
6117;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;12;114;65;192982;3492
6118;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;18;105;101;314814;3631
6119;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;33;74;97;246153;1654
6120;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;18;93;81;333333;4027
6121;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;6;110;85;142857;5742
6122;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;10;118;62;243243;10382
6123;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:21:00;5;105;65;133333;6445
6124;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:25:00;23;111;154;578947;4188
6125;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:25:00;27;96;178;577777;4675
6126;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:40:00;9;110;62;190476;3873
6127;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:40:00;12;112;60;239130;4421
6128;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:43:00;8;114;93;142857;4064
6129;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:43:00;12;108;105;130952;2381
6130;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:43:00;11;111;97;161290;3195
6131;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:47:00;22;117;170;210000;1895
6132;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:47:00;12;108;65;152777;2795
6133;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:47:00;26;121;130;423728;3332
6134;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:49:00;21;113;219;500000;5116
6135;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:50:00;15;110;154;285714;4150
6136;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:50:00;25;117;146;375000;3086
6137;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:50:00;8;106;62;62500;1740
6138;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:55:00;56;110;162;395683;1402
6139;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:55:00;41;104;251;300751;1617
6140;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:55:00;80;112;260;617187;1535
6141;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;09:55:00;108;103;219;629411;933
6142;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:30:00;13;89;146;400000;5967
6143;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:30:00;12;111;203;289473;5174
6144;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:33:00;86;101;186;664062;1562
6145;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:33:00;28;101;154;385714;3032
6146;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:33:00;70;55;52;552000;1499
6147;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:33:00;34;115;125;336734;1865
6148;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:33:00;29;58;130;474576;3470
6149;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;10:38:00;41;113;146;465116;2274
6150;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;6;108;56;142857;5705
6151;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;25;116;81;436363;3425
6152;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;10;114;52;191489;4019
6153;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;8;107;52;179487;5114
6154;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;9;118;60;228571;5330
6155;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:48:00;10;108;40;250000;4461
6156;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:49:00;27;113;69;604651;4896
6157;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:51:00;12;105;54;282051;4947
6158;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:51:00;12;114;54;239130;4253
6159;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:51:00;15;108;58;424242;5957
6160;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:52:00;9;108;56;210526;4923
6161;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:52:00;8;107;65;241379;7405
6162;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:52:00;13;100;81;333333;5356
6163;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:53:00;11;121;89;238095;4665
6164;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:53:00;8;103;60;166666;4615
6165;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;12:53:00;7;95;54;111111;2643
6166;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:04:00;14;114;30;240740;3498
6167;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:04:00;15;108;42;237288;3388
6168;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:04:00;10;108;130;257142;5805
6169;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:06:00;48;108;65;587500;2885
6170;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:06:00;27;85;52;167741;1280
6171;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:06:00;108;110;219;769784;1325
6172;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:06:00;35;111;52;320754;1871
6173;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:10:00;18;89;52;120567;1405
6174;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:10:00;10;114;40;77586;1702
6175;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;8;105;60;134615;4013
6176;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;9;111;69;250000;5469
6177;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;8;113;101;194444;5644
6178;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;10;104;121;264705;6117
6179;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;9;105;73;266666;6533
6180;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;12;107;146;392857;7193
6181;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;28;105;81;710526;5266
6182;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;8;83;32;189189;5503
6183;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;14;108;54;393939;5325
6184;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;54;69;52;1204545;4828
6185;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:17:00;14;67;60;245283;3903
6186;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;94;100;101;1690909;3089
6187;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;12;103;69;275000;4812
6188;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;13;108;101;315789;5008
6189;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;18;105;62;395348;5129
6190;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;12;79;36;275000;4865
6191;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;58;115;154;2111111;7556
6192;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;12;69;89;305555;5721
6193;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;66;98;178;2500000;10415
6194;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;16;91;121;517241;7662
6195;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;37;108;97;179104;991
6196;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:18:00;9;75;60;216216;5163
6197;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:19:00;92;66;101;1820000;3285
6198;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:19:00;26;91;97;595238;4533
6199;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;13;108;154;461538;7445
6200;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;25;100;42;888888;6481
6201;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;23;104;60;666666;5346
6202;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;18;115;85;485714;5620
6203;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;17;87;81;432432;5127
6204;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;30;110;89;852941;5374
6205;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;25;105;50;600000;5563
6206;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;25;103;46;461538;3513
6207;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;11;100;65;277777;5224
6208;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;15;98;52;341463;3709
6209;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:20:00;8;93;32;120689;3451
6210;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;57;103;65;318181;957
6211;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;10;98;186;42857;969
6212;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;17;109;186;129032;1440
6213;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;9;62;46;106666;2154
6214;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;8;89;54;67307;1926
6215;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;23;107;109;628571;5629
6216;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;9;103;44;205128;5034
6217;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;23;51;85;333333;3050
6218;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:21:00;34;74;203;445945;2673
6219;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;20;98;146;593750;7129
6220;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;9;110;101;421052;10797
6221;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;8;118;44;241379;6093
6222;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;8;103;186;304347;8210
6223;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;17;98;60;640000;6023
6224;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;7;104;40;200000;6999
6225;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;83;107;341;4100000;28994
6226;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;8;117;162;350000;10093
6227;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;;13:22:00;22;60;40;291666;2702
